"Address","Packets","Bytes","Tx Packets","Tx Bytes","Rx Packets","Rx Bytes"
"91:ff:ff:ff:ff:ff",8,302,4,154,4,148
"92:ff:ff:ff:ff:ff",10,394,8,320,2,74
"93:ff:ff:ff:ff:ff",5,182,5,182,0,0
"94:0e:6b:cb:54:22",24,1314,24,1314,0,0
"94:4d:c3:30:49:3b",66,2244,0,0,66,2244
"94:65:9c:27:17:b7",27,5622,1,88,26,5534
"94:ff:ff:ff:ff:ff",3,138,2,92,1,46
"95:ff:ff:ff:ff:ff",7,322,2,92,5,230
"96:ff:ff:ff:ff:ff",11,380,10,334,1,46
"97:ff:ff:ff:ff:ff",5,212,4,166,1,46
"98:01:a7:d6:d7:9b",30,2991,30,2991,0,0
"98:9c:57:8e:f2:a0",3,276,3,276,0,0
"98:9e:63:e8:58:c2",55,5675,55,5675,0,0
"98:e7:f5:fc:97:1a",4,304,4,304,0,0
"98:ff:ff:ff:ff:ff",10,412,7,292,3,120
"99:ff:ff:ff:ff:ff",4,154,3,108,1,46
"9a:ff:ff:ff:ff:ff",22,826,6,240,16,586
"9b:ff:ff:ff:ff:ff",17,578,6,210,11,368
"9c:b2:b2:96:ed:50",3,276,3,276,0,0
"9c:b2:b2:9a:a5:1c",2,184,2,184,0,0
"9c:fb:d5:6f:eb:60",1,106,1,106,0,0
"9c:ff:ff:ff:ff:ff",20,716,7,256,13,460
"9d:ff:ff:ff:ff:ff",2,74,2,74,0,0
"9e:ff:ff:ff:ff:ff",12,492,10,400,2,92
"9f:ff:ff:ff:ff:ff",7,274,7,274,0,0
"a0:3b:e3:0e:f3:c1",1,84,1,84,0,0
"a0:8d:16:cc:f1:b8",10,630,10,630,0,0
"a0:c5:89:8e:cf:7e",68,6952,68,6952,0,0
"a0:ff:ff:ff:ff:ff",8,308,0,0,8,308
"a1:ff:ff:ff:ff:ff",21,762,0,0,21,762
"a2:ff:ff:ff:ff:ff",16,580,10,340,6,240
"a3:ff:ff:ff:ff:ff",8,338,1,46,7,292
"a4:44:d1:19:0a:55",4,360,4,360,0,0
"a4:ff:ff:ff:ff:ff",14,518,0,0,14,518
"a5:ff:ff:ff:ff:ff",10,364,0,0,10,364
"a6:ff:ff:ff:ff:ff",18,642,0,0,18,642
"a8:0c:63:22:96:63",48,14448,2,282,46,14166
"a8:57:4e:12:3f:4e",1,28,0,0,1,28
"a8:be:27:be:a4:84",59,17823,59,17823,0,0
"a8:ff:ff:ff:ff:ff",3,138,2,92,1,46
"a9:ff:ff:ff:ff:ff",2,92,2,92,0,0
"aa:ff:ff:ff:ff:ff",12,438,1,46,11,392
"ab:ff:ff:ff:ff:ff",5,200,1,46,4,154
"ac:1f:74:a2:77:20",32,5690,32,5690,0,0
"ac:cf:85:6c:c0:34",11,3170,11,3170,0,0
"ac:ff:ff:ff:ff:ff",14,500,3,108,11,392
"ad:ff:ff:ff:ff:ff",10,400,8,308,2,92
"ae:ff:ff:ff:ff:ff",10,400,7,292,3,108
"af:ff:ff:ff:ff:ff",7,262,7,262,0,0
"b0:38:50:00:49:39",2,192,2,192,0,0
"b0:48:1a:5b:92:de",13,1902,13,1902,0,0
"b0:83:fe:5f:f9:67",26,3108,26,3108,0,0
"b0:95:8e:61:6d:e7",72,16554,71,16526,1,28
"b0:c0:90:ad:3f:b5",13,4935,0,0,13,4935
"b0:e1:7e:3b:3c:93",12,852,12,852,0,0
"b0:ff:ff:ff:ff:ff",2,74,2,74,0,0
"b1:ff:ff:ff:ff:ff",12,432,5,176,7,256
"b2:ff:ff:ff:ff:ff",10,394,0,0,10,394
"b3:ff:ff:ff:ff:ff",5,200,0,0,5,200
"b4:0b:44:c2:d5:ff",825,181699,672,154990,153,26709
"b4:6d:83:8b:11:31",168,19714,168,19714,0,0
"b4:ff:ff:ff:ff:ff",2,92,0,0,2,92
"b5:ff:ff:ff:ff:ff",8,302,5,182,3,120
"b6:6b:0e:d5:0c:8e",6,2706,0,0,6,2706
"b6:ff:ff:ff:ff:ff",6,240,1,46,5,194
"b7:ff:ff:ff:ff:ff",2,74,0,0,2,74
"b8:09:8a:cd:cc:1d",4,568,4,568,0,0
"b8:53:ac:e8:62:b3",65,7844,65,7844,0,0
"b8:63:4d:7a:82:4a",74,11442,74,11442,0,0
"b8:76:3f:6a:01:00",19,4922,2,271,17,4651
"b9:ff:ff:ff:ff:ff",5,182,0,0,5,182
"ba:ff:ff:ff:ff:ff",9,324,2,74,7,250
"bb:ff:ff:ff:ff:ff",1,46,0,0,1,46
"bc:83:85:27:19:a4",7,5178,7,5178,0,0
"bc:d1:77:17:7c:b4",2312,513573,2268,512341,44,1232
"bc:ff:ff:ff:ff:ff",6,228,0,0,6,228
"be:ff:ff:ff:ff:ff",3,108,3,108,0,0
"bf:ff:ff:ff:ff:ff",10,364,0,0,10,364
"c0:a5:3e:2f:28:15",39,5427,39,5427,0,0
"c0:a5:3e:76:bb:54",1,84,1,84,0,0
"c0:cc:f8:c9:c9:02",143,15100,143,15100,0,0
"c0:d0:12:e9:91:59",2,212,2,212,0,0
"c0:ff:ff:ff:ff:ff",2,74,0,0,2,74
"c1:ff:ff:ff:ff:ff",4,148,0,0,4,148
"c2:d5:ff:04:00:c0",1,46,1,46,0,0
"c2:d5:ff:50:fa:84",3,102,0,0,3,102
"c2:ff:ff:ff:ff:ff",4,166,0,0,4,166
"c4:ff:ff:ff:ff:ff",7,244,5,170,2,74
"c5:ff:ff:ff:ff:ff",2,74,0,0,2,74
"c6:ff:ff:ff:ff:ff",8,308,0,0,8,308
"c7:00:00:00:00:00",5,170,5,170,0,0
"c7:0e:9e:50:fa:84",12,420,0,0,12,420
"c7:0e:9e:c2:d5:ff",1,28,0,0,1,28
"c7:ff:ff:ff:ff:ff",1,46,0,0,1,46
"c8:14:51:48:2e:5c",1,92,1,92,0,0
"c8:14:51:b3:25:72",25,1284,25,1284,0,0
"c8:14:51:d3:f4:71",4,246,4,246,0,0
"c8:14:51:f7:39:df",2,176,2,176,0,0
"c8:bc:c8:5b:2a:56",134,27470,134,27470,0,0
"c8:ff:ff:ff:ff:ff",2,92,0,0,2,92
"c9:ff:ff:ff:ff:ff",2,92,0,0,2,92
"ca:01:00:00:00:00",1,46,1,46,0,0
"ca:e5:6b:2c:f3:86",4,876,0,0,4,876
"ca:ee:07:4a:58:1c",1,38,1,38,0,0
"ca:ff:3f:00:00:00",1,46,0,0,1,46
"ca:ff:ff:ff:ff:03",1,46,0,0,1,46
"ca:ff:ff:ff:ff:ff",6,228,0,0,6,228
"cb:ff:ff:ff:ff:ff",5,194,0,0,5,194
"cc:00:00:00:00:00",7,244,7,244,0,0
"cc:08:8d:e9:6f:70",71,8794,71,8794,0,0
"cc:2d:b7:7d:21:88",60,7350,60,7350,0,0
"cc:2d:b7:bb:64:44",9,884,9,884,0,0
"cc:ff:ff:ff:ff:ff",8,314,2,74,6,240
"cd:ff:ff:ff:ff:ff",3,138,0,0,3,138
"ce:ff:ff:ff:ff:ff",5,182,0,0,5,182
"cf:ff:ff:ff:ff:ff",8,290,0,0,8,290
"d0:33:11:77:39:57",13,1858,13,1858,0,0
"d0:ff:98:d2:1d:9e",3,276,3,276,0,0
"d0:ff:ff:ff:ff:ff",2,92,0,0,2,92
"d1:ff:ff:ff:ff:ff",5,176,0,0,5,176
"d2:ff:ff:ff:ff:ff",4,154,0,0,4,154
"d3:ff:ff:ff:ff:ff",13,454,0,0,13,454
"d4:81:d7:f7:ac:f2",767,71024,767,71024,0,0
"d4:a1:48:43:ac:9b",1,92,1,92,0,0
"d4:ee:07:4a:58:1c",43984,4035401,21549,3146169,22435,889232
"d4:ee:07:4a:58:1e",4,488,4,488,0,0
"d4:ff:ff:ff:ff:ff",3,138,1,46,2,92
"d5:ff:ff:ff:ff:ff",6,258,0,0,6,258
"d6:ff:ff:ff:ff:ff",7,256,0,0,7,256
"d7:ff:ff:ff:ff:ff",9,330,0,0,9,330
"d8:47:10:cb:2c:05",4,876,0,0,4,876
"d8:47:10:f9:8a:82",14,4458,0,0,14,4458
"d8:8f:76:81:cb:9a",170,36290,170,36290,0,0
"d8:c7:71:16:9c:60",4,310,4,310,0,0
"d8:ff:ff:ff:ff:ff",5,194,0,0,5,194
"d9:ff:ff:ff:ff:ff",17,626,0,0,17,626
"da:00:00:00:00:00",3,108,0,0,3,108
"da:a1:19:00:3f:01",6,2706,0,0,6,2706
"da:a1:19:01:85:98",8,2680,0,0,8,2680
"da:a1:19:03:80:6b",4,876,0,0,4,876
"da:a1:19:14:4f:7c",8,1752,0,0,8,1752
"da:a1:19:19:d8:99",12,4242,0,0,12,4242
"da:a1:19:21:4b:f1",3,768,0,0,3,768
"da:a1:19:32:89:f8",6,2706,0,0,6,2706
"da:a1:19:4c:64:66",30,5952,8,828,22,5124
"da:a1:19:5b:75:53",14,4458,0,0,14,4458
"da:a1:19:7d:eb:52",4,876,0,0,4,876
"da:a1:19:89:bd:30",4,876,0,0,4,876
"da:a1:19:93:16:f9",16,4042,0,0,16,4042
"da:a1:19:bb:dc:18",1,437,0,0,1,437
"da:a1:19:bf:d5:64",2,476,0,0,2,476
"da:a1:19:e2:6d:96",5,2255,0,0,5,2255
"da:a1:19:f7:0e:70",6,2706,0,0,6,2706
"da:a1:19:f7:f7:e7",6,2706,0,0,6,2706
"da:ff:ff:ff:ff:ff",3,138,0,0,3,138
"db:00:00:00:00:00",4,154,0,0,4,154
"db:ff:ff:ff:ff:ff",2,92,1,46,1,46
"dc:00:00:00:00:ff",1,46,0,0,1,46
"dc:2b:2a:31:10:be",60,16346,60,16346,0,0
"dc:37:14:c5:43:d0",3,160,3,160,0,0
"dc:55:83:9d:4e:c9",29,11566,0,0,29,11566
"dc:6d:cd:6c:8a:91",1,84,1,84,0,0
"dc:85:de:42:63:55",16,6258,16,6258,0,0
"dc:d9:16:f1:2c:93",20,2163,20,2163,0,0
"dc:ff:ff:ff:ff:ff",10,364,0,0,10,364
"dd:00:00:e0:ff:ff",1,46,0,0,1,46
"dd:00:00:fe:ff:ff",1,46,0,0,1,46
"dd:00:f0:ff:ff:ff",3,108,0,0,3,108
"dd:ff:ff:ff:ff:ff",15,534,0,0,15,534
"de:ff:ff:ff:ff:ff",24,882,0,0,24,882
"df:ff:ff:ff:ff:ff",7,274,1,46,6,228
"e0:06:e6:60:97:2a",76,5096,31,3520,45,1576
"e0:c7:67:66:31:60",20,1966,20,1966,0,0
"e0:ff:ff:ff:ff:ff",5,194,0,0,5,194
"e1:ff:ff:ff:ff:ff",3,138,1,46,2,92
"e2:ff:ff:ff:ff:ff",3,102,3,102,0,0
"e3:ff:ff:ff:ff:ff",17,626,3,102,14,524
"e4:02:9b:63:3e:90",76,17896,5,380,71,17516
"e4:42:a6:4b:5d:07",5,818,5,818,0,0
"e4:9a:dc:9f:de:90",18,2252,18,2252,0,0
"e4:a4:71:62:ec:c4",11,1554,11,1554,0,0
"e4:f8:9c:56:d3:ee",128,31554,6,642,122,30912
"e4:ff:ff:ff:ff:ff",2,92,0,0,2,92
"e5:ff:ff:ff:ff:ff",5,194,0,0,5,194
"e6:ff:ff:ff:ff:ff",12,438,4,148,8,290
"e7:ff:ff:ff:ff:ff",3,138,1,46,2,92
"e8:ff:ff:ff:ff:ff",6,210,3,108,3,102
"e9:ff:ff:ff:ff:ff",3,120,0,0,3,120
"ea:a7:79:f9:6b:3d",5,2255,0,0,5,2255
"ea:ff:ff:ff:ff:ff",7,280,7,280,0,0
"eb:00:00:00:00:00",4,154,0,0,4,154
"eb:ff:ff:ff:ff:ff",15,546,7,244,8,302
"ec:17:2f:41:e2:4e",1660,400668,1656,400556,4,112
"ec:d0:9f:94:4d:c3",9335,1192326,29,2994,9306,1189332
"ec:f3:42:2a:8f:29",24,2404,24,2404,0,0
"ec:f3:42:d5:e5:5d",6,2706,0,0,6,2706
"ec:ff:ff:ff:ff:ff",5,194,0,0,5,194
"ed:ff:ff:ff:ff:ff",13,478,8,296,5,182
"ee:ff:ff:ff:ff:ff",8,290,1,46,7,244
"ef:ff:ff:ff:ff:ff",12,456,3,120,9,336
"f0:43:47:85:1d:76",4,368,4,368,0,0
"f0:79:60:28:82:c6",69,18738,69,18738,0,0
"f0:79:e8:8e:92:8f",3,516,3,516,0,0
"f0:92:1c:8e:2e:30",10,2525,10,2525,0,0
"f0:d5:bf:33:c5:07",18,3727,4,277,14,3450
"f0:ff:ff:ff:ff:ff",23,854,11,404,12,450
"f1:ff:ff:ff:ff:ff",8,302,6,210,2,92
"f2:ff:ff:ff:ff:ff",18,690,2,92,16,598
"f3:00:00:00:00:00",3,108,0,0,3,108
"f3:ff:ff:ff:ff:ff",9,366,0,0,9,366
"f4:70:ab:1f:f8:70",10,1420,10,1420,0,0
"f4:cb:52:61:0b:6a",6,554,6,554,0,0
"f4:e3:fb:bb:60:e7",2,184,2,184,0,0
"f4:ff:ff:ff:ff:ff",19,706,0,0,19,706
"f5:00:00:00:00:00",2,74,0,0,2,74
"f5:ff:ff:ff:ff:ff",11,404,3,108,8,296
"f6:d0:10:c3:38:cf",13,3968,13,3968,0,0
"f6:ff:ff:ff:ff:ff",18,642,0,0,18,642
"f7:ff:ff:ff:ff:ff",21,762,5,170,16,592
"f8:ff:ff:ff:ff:ff",6,246,0,0,6,246
"f9:28:94:05:00:50",1,46,1,46,0,0
"f9:28:94:05:00:b0",1,46,1,46,0,0
"f9:28:94:05:20:90",3,120,3,120,0,0
"f9:28:94:34:80:b3",1,28,0,0,1,28
"f9:28:94:d4:ee:07",9,374,0,0,9,374
"f9:ff:ff:ff:ff:ff",1,46,0,0,1,46
"fa:00:00:00:00:00",2,74,0,0,2,74
"fa:ff:ff:ff:ff:ff",10,394,0,0,10,394
"fb:00:00:00:00:00",1,46,0,0,1,46
"fb:ff:ff:ff:ff:ff",10,370,0,0,10,370
"fc:3f:7c:62:52:d3",1,84,1,84,0,0
"fc:53:9e:96:bb:d3",8,1182,8,1182,0,0
"fc:64:ba:c0:46:80",1,84,1,84,0,0
"fc:d7:33:85:18:d0",2,56,0,0,2,56
"fc:db:b3:f5:e6:36",4,176,0,0,4,176
"fc:fa:f7:db:0c:fd",3,270,3,270,0,0
"fc:ff:ff:ff:ff:ff",12,456,0,0,12,456
"fd:ff:ff:ff:ff:ff",9,324,0,0,9,324
"ff:ff:ff:ff:ff:ff",19633,4459071,0,0,19633,4459071
